Date,EREGL.IS,SISE.IS,TOASO.IS,FROTO.IS,THYAO.IS,GARAN.IS,AKBNK.IS,EKGYO.IS,BIMAS.IS,MGROS.IS
2025-09-29,0.5550051525136432,0.515097955138931,0.6900790197425924,0.547277505653058,0.5552884701882091,0.5543655802583938,0.6653306859623396,0.5395951615796217,0.5309128915521236,0.683363979869584
2025-09-30,0.5278860610771997,0.5176647321781824,0.7195683585579258,0.5097213174920555,0.5502907747320815,0.5408735890880088,0.6452257831728995,0.5571884684839389,0.5200853273483612,0.680976203252472
2025-10-01,0.5218175841847582,0.5684462353923251,0.7032174840020368,0.5028101744930028,0.5208445224141972,0.5014727446208812,0.6552445316053949,0.5879179415320894,0.5564611784988744,0.6708508627481201
2025-10-02,0.5190719603110975,0.5922402450670204,0.7005554539168267,0.5081768328231756,0.5268415646893171,0.5377688240268113,0.6645090165251134,0.6047350742477939,0.566731497476778,0.6315942978460437
2025-10-03,0.5282639915584558,0.5602677422364951,0.719199321390565,0.5106471340646155,0.5352323915670628,0.5620264363783618,0.6810585510412581,0.5433003267574156,0.5787971972436853,0.6120876329256847
2025-10-06,0.5256377738387467,0.5437705493671942,0.7222096295196919,0.5145551806125598,0.5430953285929883,0.5823714350206458,0.682726085909036,0.5154990923931039,0.5994123623084718,0.582430935743567
2025-10-07,0.5202446711692815,0.5483863134315411,0.7299371319192646,0.5250677530185985,0.5444784475353726,0.5812401107139599,0.679229855450079,0.5202808761819616,0.5918547758470821,0.5728718700387839
2025-10-08,0.5019002962371669,0.5417160024068735,0.74871391082684,0.5224462605526619,0.5442170104838734,0.5818097926500353,0.6605358235573625,0.5105239227856745,0.581413582067529,0.5764602507598168
2025-10-09,0.5150848421266018,0.5386150673092079,0.7399717987029844,0.523436743142622,0.5558543200179605,0.5870017655109031,0.6674511307793852,0.5044768299317887,0.5796379461597531,0.5785210301969702
2025-10-10,0.5073519995465635,0.5424047262251296,0.7444487267615493,0.5493304392414707,0.5565806388040507,0.5748539575060976,0.6544737629928323,0.5401069047521313,0.565087559990864,0.5925129438896286
2025-10-13,0.50368980636429,0.5470487798770055,0.727871036154791,0.5475780163352263,0.5735667468866558,0.5707269930175176,0.6591273043769325,0.5005909784796435,0.6068224317330381,0.5868779490524493
2025-10-14,0.5089793531134503,0.5356498321990865,0.7086295109618342,0.5095525997539289,0.577132729999215,0.6116683193736854,0.6612808181374835,0.523348910342059,0.6231203430643216,0.5775079506135351
2025-10-15,0.5355926716713314,0.5329394918159037,0.709896674538747,0.506967762175576,0.5535774380679362,0.6158999145813994,0.6660808540294704,0.5274012286279771,0.6165272058406647,0.580240263239505
2025-10-16,0.5348474737504908,0.56105025850399,0.7146303819665333,0.5200293782477554,0.5546470635498625,0.6054844259979087,0.6390073166489593,0.5449374745637878,0.6224788044487488,0.5961536262487449
2025-10-17,0.5243472959995479,0.5632495838653012,0.7378114801233934,0.5365470251782861,0.5388842532235996,0.5920397130421603,0.6243177278907125,0.5386798822704277,0.5940479799468292,0.6133511274030545
2025-10-20,0.5290772206308503,0.5933191597545198,0.7073747383774295,0.5584572399006267,0.5458162426357577,0.5942698645416679,0.6224119512580494,0.514822160456295,0.6120881541250744,0.6279904596592065
2025-10-21,0.5476314349528225,0.5844346534904893,0.6927174344063832,0.5795048173706803,0.5428893345156612,0.568903048710503,0.6298085011057916,0.5106915073363547,0.5785984129585485,0.6688867382336664
2025-10-22,0.517007605775904,0.5687651463300359,0.7166461370826284,0.5808272833542419,0.5136374415079764,0.5836136935031357,0.6343270587402948,0.515511071556977,0.5845489681185755,0.6414726088228369
2025-10-23,0.5083930475361318,0.550194522919622,0.7534106122754953,0.5443313978411122,0.505660665545642,0.570551745615936,0.6152117848840472,0.5042054744445259,0.5697462241917531,0.6384680373237712
2025-10-24,0.5002644988060091,0.5421693358029543,0.7371247393146536,0.5561481014792444,0.5191301909674307,0.5758691362280877,0.621276130510857,0.5182362194420205,0.5892118508602456,0.6443285594436642
2025-10-27,0.5462349015473543,0.5405698821347868,0.6977656649112439,0.5355260394517082,0.5436725876444842,0.6073247971098912,0.6407934533640002,0.5027751650987411,0.6098143421769733,0.6471005682218267
2025-10-28,0.5510195514718332,0.5056102253941304,0.683763968677019,0.5417585943133699,0.5413107076174041,0.6169712267346553,0.6527779364489631,0.5062278140651418,0.604107386832473,0.6528286343994926
2025-10-30,0.5540250825811731,0.5038881196998528,0.7193359529668202,0.5109713332759739,0.5468839201052463,0.6143842324697649,0.6135941919146102,0.5161022047242395,0.5477277647382592,0.6709559537071902
2025-10-31,0.5373963572751798,0.5009665620370365,0.7190757976258725,0.5088281146468427,0.5255666828294204,0.626789506248577,0.5961272582280216,0.5430640571186125,0.5627897939619733,0.6728374769442661
2025-11-03,0.5842783147372379,0.5037421357193818,0.7180678540028227,0.5142715718349999,0.5108607835504247,0.6259098774923367,0.6023529930348251,0.5542505563493855,0.5381619665947441,0.6593428971530714
2025-11-04,0.6480959207109328,0.5550115595289189,0.6609675347406612,0.5054039815441588,0.5291636929206189,0.605007550721506,0.5781559548833469,0.5817141685649615,0.5605315125124799,0.6785663969304858
2025-11-05,0.5765053626732227,0.535535695675026,0.6627868623765248,0.5374353241210169,0.5101104276758073,0.5850353860484621,0.6179912628962233,0.6153158814143435,0.605741485662502,0.6742414957100576
2025-11-06,0.5250320332406647,0.5289811092824215,0.6349631856495589,0.5558428767368029,0.5425250250097231,0.5574289885113076,0.581201548162726,0.6361953504544076,0.6546081171934605,0.6848191388351107
2025-11-07,0.5159043916077263,0.6068698195744143,0.5923191413307779,0.5642660857721588,0.5376899371424028,0.5710209199552686,0.6130034610354872,0.6288554367405429,0.7171940966613376,0.5614228428606529
2025-11-10,0.5225348387567091,0.555810686215955,0.6304277743183965,0.5453432619946006,0.6091942252547293,0.5873392536111944,0.6143300418684754,0.5718500756527827,0.7249030690522433,0.5073713886782413
2025-11-11,0.55871689022167,0.5252524973797096,0.5660941319390005,0.5263861014803318,0.60521040024136,0.5859291562987261,0.6013255843630678,0.5151820049891044,0.750421948757543,0.6014865542774263
2025-11-12,0.5747048699265279,0.5567871960051082,0.5762189915115398,0.5455051538813864,0.6524384148459468,0.5569736629054979,0.5729388895795361,0.5426691621843827,0.7079442673826636,0.6325157660654174
2025-11-13,0.5774699912471154,0.5662794261845218,0.607716492830085,0.5446808960435788,0.6516282211278249,0.5358377773421772,0.5837529237376613,0.5250187280180771,0.6931637799778434,0.6337502348568738
2025-11-14,0.6170746484570884,0.6050938629029201,0.5786282255800956,0.5451120480903248,0.6391475197149973,0.5039113204034992,0.5561221545011584,0.5698425008362972,0.6684383472735759,0.6495524803800194
2025-11-17,0.6194254568683423,0.5641366059300709,0.5847116675562848,0.5776818177100008,0.6386829704298148,0.5262987227455899,0.5370904316385071,0.5446492167795823,0.6822710643394047,0.6516840566470541
2025-11-18,0.6110912686488749,0.5677133901620653,0.5679285423122294,0.594406266538203,0.6283153194679135,0.523972181410998,0.5356203397723517,0.5500925355891769,0.6937111848900265,0.6493865032089736
2025-11-19,0.6175461763280707,0.5828017294861899,0.5283267005967142,0.5998144790453626,0.6002915911129414,0.5217384583336112,0.5173284820718346,0.5465056146602192,0.6728667285161354,0.6918218726049418
2025-11-20,0.5994772371078331,0.5906170584834284,0.5326815270028878,0.5966166160558127,0.6048016474513096,0.5081391225172646,0.5321389094211236,0.5253554857870318,0.6830182267811186,0.690735351465734
2025-11-21,0.6061597710148247,0.5870684189553094,0.5016468319242604,0.6065635648726913,0.6035401236460003,0.5033082638029143,0.5116311758661485,0.553833475051747,0.6750431066834768,0.6910415683469248
2025-11-24,0.6139488295433162,0.5453087852230308,0.5082791423335533,0.6267166360549372,0.6284730549639843,0.5113720189051291,0.5080847990042409,0.5676365368254604,0.6324148219433408,0.7028295847820257
2025-11-25,0.6427836885364648,0.5267576058845563,0.5011126312072774,0.6096535935315792,0.6328780704366198,0.5326349756139581,0.5016186459617648,0.5455075642854985,0.6313855812719201,0.6998135600488014
2025-11-26,0.6453228693822654,0.5224101556004064,0.5270840889777417,0.5904625449057801,0.6335010612372004,0.5258146151451207,0.5113952061316127,0.5787496836162987,0.6257829647580907,0.6998286627154964
2025-11-27,0.6572164709763627,0.5395621260208844,0.5128288535711202,0.5956257025165416,0.6311133763179644,0.5360409312046046,0.5015782485843784,0.5966499226031572,0.6189347764435981,0.683142650567135
2025-11-28,0.6587782721622605,0.5154525322991687,0.502230445709238,0.594087646924806,0.6386317574622157,0.5223942234781478,0.5036813775954597,0.5770632115236524,0.6066476021155095,0.6993942398449193
2025-12-01,0.6656982208066149,0.5254858498813586,0.5205413534479069,0.5744284564242867,0.6617757256749021,0.5324267188444172,0.5181263557962182,0.5683449631265064,0.6029598592956967,0.6849890022764168
2025-12-02,0.6724299752308941,0.5380972199188433,0.5140113977112332,0.5809190363316575,0.6645753432234783,0.5433078491433574,0.5676655372255218,0.6233107406018291,0.5660240643930182,0.6417019856299134
2025-12-03,0.668798295232556,0.5214167442990657,0.5150748167824538,0.5903180855194012,0.6619901958311232,0.5267097674479356,0.591225239564353,0.6405734187452657,0.5372078852873837,0.631732193054754
2025-12-04,0.6417293576896007,0.5188301592921659,0.5438157251010667,0.6053710783558314,0.671643347493356,0.5036511489191653,0.5536478904142891,0.6008415276680368,0.5571181122436274,0.6784995384847688
2025-12-05,0.6433946164340234,0.5100208744579741,0.5285913106658918,0.6225941644150409,0.6702907858351921,0.5124211054445368,0.5743949191214582,0.5938950621221412,0.5469852789693552,0.669971015902899
2025-12-08,0.6263745105078605,0.6146762371351165,0.5100311596624613,0.588101288758147,0.6919364947572954,0.5154246865210399,0.5551340320220134,0.5294054378294056,0.5611812439474729,0.6714711892727955
2025-12-09,0.5934430342782647,0.619627801856438,0.5380959062232633,0.5764302405591413,0.6871497814385701,0.5315699991433696,0.5662490050831991,0.5067201693383443,0.5541820505994258,0.6933502734418902
2025-12-10,0.5988034733465925,0.5737491184908792,0.5615914246243867,0.5832834289733289,0.6818313755180618,0.5245466168030709,0.5867280777223138,0.531210452502091,0.5597502050948363,0.6986184654553204
2025-12-11,0.5940441347130647,0.5477363365065463,0.5693469965054222,0.5533905331701912,0.6827167910702588,0.5343887700351884,0.5671574980041229,0.5133087627168549,0.5964876908465758,0.7091969374200255
2025-12-12,0.6062351549835866,0.5395190598673316,0.5767312665191424,0.514679800011358,0.6819891229997034,0.5366109715340001,0.5710670550252731,0.5116224858810059,0.5788823716064473,0.7151553436677324
2025-12-15,0.600242744705677,0.5393201334260289,0.5904583746141984,0.5250076429699002,0.6609152414174642,0.5569006696183006,0.5638178408606761,0.5139040640826262,0.5981153640154213,0.7183672709407878
2025-12-16,0.6121193293972123,0.5247106592355925,0.5649227033602552,0.5160808968080018,0.6515469934708683,0.5627810997788287,0.5524622573598098,0.5057943183716705,0.5876848245988701,0.7367989632492238
2025-12-17,0.6163659856285397,0.5134151067332376,0.5715647641869562,0.5217734060390912,0.663719069695555,0.5422402555297318,0.5755339813851184,0.5259124447882809,0.5742807054091105,0.7265212427641269
2025-12-18,0.6462885437138624,0.5108400225834058,0.5674422404548355,0.5236826146309321,0.6374663092948192,0.5207359958150757,0.5808107834469675,0.5226538715878261,0.5443605239798107,0.7369505023115148
2025-12-19,0.6543845855712211,0.5080120104030542,0.5724483004216855,0.5073258524770065,0.6316344966911108,0.5261286601795877,0.592868508255013,0.5260503773999844,0.5535832791242501,0.7274317409644183
2025-12-22,0.6963115120405061,0.5230946555531003,0.5352631113028273,0.5088059246415111,0.6326000553197898,0.5020671821292837,0.6147257423926893,0.5380453944149817,0.5295996497034932,0.6940254409342645
2025-12-23,0.6986015032909254,0.5077214772384491,0.5495474766961053,0.5227180180725693,0.6319892073436405,0.5017733944462152,0.6194562058632017,0.5231934351966274,0.5327464745922719,0.6879721363982348
2025-12-24,0.7040236541382227,0.5087458330337705,0.5339305268843969,0.5028995271440441,0.6342067173539967,0.5065744010921411,0.5832056341653321,0.5363211684402908,0.5544551156029082,0.6974508849656708
2025-12-25,0.7030886278440328,0.527747101863817,0.5438762078773877,0.5039499336371772,0.6513789774204549,0.5025731098994614,0.6100669989187636,0.5677284746853531,0.5377496849820552,0.6615745962285249
2025-12-26,0.6937869333294081,0.5140014597505426,0.5142787168953266,0.500286338228597,0.6669872479362987,0.5023382280158831,0.6178669804283988,0.5609191042698268,0.5138982162228781,0.6657425712449067
2025-12-29,0.6881023594662589,0.5359163367895501,0.5351123388096043,0.5107180155322618,0.6521196605555619,0.5214846214676692,0.6203390594377911,0.5246683619300727,0.5018164622418989,0.6854604569805026
2025-12-30,0.690686049381621,0.5595157708014192,0.5507471360525731,0.5146209809761138,0.6378108653876652,0.5014643152121486,0.6277516476469972,0.5093635260099313,0.514590262149471,0.6811180723247202
2025-12-31,0.6893210470757346,0.5892378414874198,0.5654520475581536,0.5042201911662471,0.6378265412892402,0.5387410101277964,0.6394139839791336,0.5033037373247754,0.5309768674167379,0.6486597392544939
2026-01-02,0.6884025351010266,0.5586363437295592,0.5539624092154712,0.5029552147511848,0.6375971639642924,0.5620004782145761,0.6820861453123831,0.5470790912297765,0.5561044136022979,0.589219678147978
2026-01-05,0.6913260829073579,0.5558971861240537,0.5504112920519381,0.5011268754424087,0.6343233232765499,0.5483817820032744,0.6702442403644868,0.538224137181112,0.5585646123634701,0.6207510894839804
2026-01-06,0.6828804035104518,0.558915205819704,0.5691840973594063,0.5024335058969117,0.6356751471209676,0.5395906060330313,0.6647964948904777,0.5295415473125101,0.5462948513416924,0.6387571393798835
2026-01-07,0.6801214189879298,0.549696096828158,0.579340465143844,0.5008657116018245,0.6284698324097132,0.5298384266208604,0.6421587247943826,0.5020785223557922,0.515721430908075,0.6790156652485443
2026-01-08,0.68092961207542,0.5368619034972079,0.5788603858857152,0.5123305234055273,0.6306105705750816,0.5207774141764824,0.6442586648704642,0.5052646462220244,0.5016761066818894,0.6797606021266699
2026-01-09,0.6733773272672456,0.5164219048895614,0.5713665637257623,0.5181879736212013,0.6377574251081303,0.5156747028225572,0.6495079029770884,0.5172924829751332,0.5178939119748333,0.6821074027910301
2026-01-12,0.6843352679368855,0.5144066880070085,0.5321359927307773,0.5061760563141138,0.654855665611556,0.5168383582445591,0.6540743101099782,0.5010548915674661,0.5123530978351917,0.6664235242009012
2026-01-13,0.659071376200045,0.5114993484130118,0.5330692713297952,0.5116857933721827,0.6727631494581664,0.5435359987251409,0.6620700285898415,0.5107546932374699,0.5097888114050443,0.6619394068157044
2026-01-14,0.6601122560456192,0.5237290673696511,0.5526277107897765,0.5226927189367514,0.6536519962210706,0.5580287061441754,0.6651610414959938,0.5195180897672438,0.5005351416408963,0.6642917952573367
2026-01-15,0.6763967693652785,0.5070337339178751,0.5393634721414882,0.5446597290920621,0.650899144662777,0.522983537685438,0.6273497987018034,0.5119831267456456,0.5009949129655161,0.691678094319277
2026-01-16,0.6579044416455696,0.5049165508630756,0.5599979583651967,0.5020258361387813,0.648911054021954,0.508962565052217,0.6063508146434261,0.5211121815371529,0.5177310363851528,0.7195992434166282
2026-01-19,0.6599385880494156,0.5155989966651534,0.5445349079687881,0.5262280624201404,0.6476595629282014,0.5141384001861072,0.6246769325421541,0.5240140947269954,0.5107254856039934,0.7106581828501289
2026-01-20,0.6666450224552958,0.5013518906643154,0.5426399649090318,0.5329407114097486,0.6276492535035832,0.5009451885298913,0.6421713416268291,0.500796602527073,0.5185486240831264,0.7087650861750548
2026-01-21,0.6640447687395318,0.5193614864191406,0.5578910196826953,0.5336330627575127,0.6102422293046387,0.527010355201505,0.6760782052462467,0.5109921296085979,0.5161878315001972,0.6872797083473666
